product,quality,season,state,quantity,market_distance,organic_certified,price_per_quintal
tomato,high,zaid,punjab,23.6124872,164.4422311,0,2657.45
tur,high,kharif,punjab,68.99001176,104.0165366,0,9116.57
chana,high,kharif,karnataka,81.09423725,49.06094341,0,4897.88
onion,medium,zaid,haryana,78.02045817,98.6058209,0,1779.5
rice,low,zaid,maharashtra,18.64791637,197.2895452,0,1661.12
onion,high,zaid,haryana,46.75190685,109.828803,1,2802.93
onion,low,zaid,rajasthan,29.35024072,152.8488442,0,1048.78
onion,high,kharif,up,30.10633547,111.9786203,0,1546.99
tomato,medium,kharif,maharashtra,53.94529671,39.76570606,0,1731.63
tur,low,rabi,punjab,31.227264,179.314305,0,5462.33
tomato,medium,rabi,karnataka,92.51108027,109.8166445,0,2185.79
tur,low,zaid,haryana,84.57674899,86.47927204,0,5351.32
onion,high,rabi,maharashtra,29.77365396,59.498534,0,2400.91
tomato,medium,kharif,rajasthan,11.34375714,47.50322412,0,1688.34
tur,medium,kharif,haryana,15.94068229,158.5354976,1,9165.07
chana,low,kharif,maharashtra,82.69410055,60.97587148,1,4345.37
jowar,low,rabi,mp,49.21458801,162.6364295,1,3331.3
sugarcane,low,rabi,haryana,36.6540693,93.00706495,0,302.64
onion,medium,zaid,haryana,97.9067455,176.0503547,0,1453.67
cotton,medium,rabi,haryana,75.54518011,21.27363328,0,5508.29
sugarcane,low,zaid,mp,5.296320679,69.69559516,0,222.87
soybean,low,zaid,rajasthan,43.34148702,191.2039421,0,2570.08
rice,medium,kharif,mp,55.00021284,190.0138311,0,2266.18
wheat,medium,zaid,haryana,7.10254646,191.7091214,0,1644.17
wheat,low,rabi,up,25.05387739,128.4617912,0,1582.27
sugarcane,medium,rabi,mp,96.6438874,166.4475883,0,253.35
rice,low,rabi,maharashtra,73.2131833,192.7887469,0,1725.59
wheat,high,zaid,maharashtra,67.39960434,120.505178,0,1746.89
sugarcane,high,zaid,mp,47.43697368,66.82728238,0,273
tomato,medium,kharif,mp,95.49032179,23.13504473,1,2470.39
rice,low,rabi,maharashtra,11.58506657,100.9508647,0,2068.05
sugarcane,low,zaid,mp,53.86874531,75.8321728,0,220.27
jowar,low,zaid,karnataka,40.8134818,20.47889256,0,2088.84
tomato,medium,kharif,punjab,16.6126585,50.45381792,0,2305.57
tomato,high,rabi,up,14.26018072,188.7577778,0,2165.37
tomato,medium,rabi,punjab,45.14878323,44.93214002,0,2894.29
onion,medium,kharif,punjab,7.376106485,11.00754178,0,2037.68
sugarcane,high,rabi,rajasthan,5.346556749,130.7397386,0,318.14
cotton,medium,zaid,punjab,86.05971483,93.50876994,0,5630.22
wheat,medium,rabi,haryana,69.1019659,187.7499777,0,1971.36
soybean,medium,zaid,up,39.57608481,148.3206039,0,3265.58
tomato,low,zaid,mp,39.16157304,31.64814836,0,1681.37
onion,medium,zaid,haryana,93.69890322,3.704915349,0,1725.55
chana,low,kharif,punjab,14.08401597,75.27750755,0,4369.94
wheat,low,zaid,haryana,20.86102074,57.46606665,0,1610.85
jowar,high,rabi,punjab,37.96447739,180.4244476,1,5289.13
tomato,low,rabi,punjab,87.16919491,71.83236486,0,2120.08
jowar,low,zaid,maharashtra,70.91701735,156.5303126,0,2075.06
jowar,medium,rabi,mp,58.4168142,189.6106564,0,2692.65
rice,high,zaid,haryana,3.37356929,62.60507094,0,2904.53
jowar,medium,kharif,rajasthan,26.38795773,2.014226966,0,2843.98
cotton,low,zaid,punjab,76.95075351,41.38323747,1,6676.84
cotton,high,rabi,karnataka,78.29254027,43.00095365,0,6444.5
tomato,medium,rabi,rajasthan,35.89084042,110.9819668,0,2218.13
tomato,medium,rabi,punjab,50.38625135,43.01704576,0,2600.41
jowar,medium,rabi,rajasthan,17.12874271,67.36382219,0,3009.98
sugarcane,high,zaid,karnataka,47.49577144,156.5868345,0,279.59
onion,high,rabi,maharashtra,31.86598703,127.5644359,0,1931.96
tur,low,zaid,punjab,35.56687827,134.0639268,0,5314.25
soybean,medium,kharif,up,78.17806844,115.0416586,1,5202.64
wheat,low,rabi,maharashtra,93.98676266,0.386382858,0,2024.4
rice,high,zaid,karnataka,5.42598621,151.0862201,0,2289.59
wheat,high,kharif,maharashtra,19.33554365,136.2626371,0,1987.34
onion,low,zaid,mp,37.15917596,78.55712927,0,1398.35
rice,low,rabi,up,4.272167293,0.226295024,0,2331.8
rice,low,rabi,rajasthan,71.49090635,173.7902789,1,2157.09
cotton,low,kharif,maharashtra,20.80088319,26.16847227,0,5816.78
jowar,high,zaid,karnataka,62.89594185,197.2764343,0,2347.42
rice,high,kharif,haryana,69.98275588,119.2060322,0,3553.91
sugarcane,high,rabi,punjab,86.42339514,95.08324742,1,555.02
cotton,medium,kharif,mp,40.40263731,72.87726203,0,5870.38
wheat,low,kharif,rajasthan,12.76640527,2.989994221,1,1918.91
tomato,high,zaid,punjab,41.46536264,164.6694954,0,2699.91
soybean,low,rabi,karnataka,59.51844267,100.7546887,0,3429.1
soybean,high,kharif,karnataka,95.00908999,173.8705696,0,4421.11
onion,medium,rabi,haryana,37.28286434,111.9149684,0,2314.75
onion,low,rabi,rajasthan,34.17415099,6.9007753,0,1738.07
jowar,medium,rabi,up,58.39820441,34.37137395,0,3268.05
jowar,high,rabi,punjab,57.88287584,164.4549423,0,4173.6
chana,high,rabi,punjab,28.61765325,36.07749519,0,7001.87
chana,medium,zaid,mp,75.07940521,158.8121252,1,4985.08
jowar,low,rabi,haryana,3.287956178,74.60141998,0,3080.22
tur,medium,zaid,punjab,91.11690535,126.1042284,0,5657.86
onion,low,kharif,up,47.68247253,29.96762684,0,1457.96
rice,low,rabi,maharashtra,60.88914051,122.8181476,0,1821.41
rice,high,rabi,maharashtra,77.86392888,62.26784859,0,3144.81
rice,high,zaid,karnataka,11.75213283,94.55866906,0,2637.17
wheat,low,rabi,mp,26.09660059,66.17741754,0,1764.24
rice,low,zaid,rajasthan,67.59864754,77.42610179,0,1602.43
sugarcane,high,kharif,punjab,75.9137861,133.3810773,0,354.32
wheat,high,kharif,punjab,55.44791965,98.35812652,0,2481.41
onion,medium,rabi,rajasthan,14.45272886,13.32559968,1,2735.54
onion,low,rabi,karnataka,19.43824889,97.06897943,0,1759.29
onion,high,zaid,mp,44.45196528,190.6334354,0,1442.39
onion,low,zaid,rajasthan,94.83914669,97.01439711,1,1674.92
chana,low,kharif,maharashtra,40.35131125,43.42808081,0,3596.35
soybean,medium,zaid,up,93.40417442,63.41464375,1,4705.42
sugarcane,low,zaid,rajasthan,73.17434054,185.5620123,0,181.76
chana,medium,kharif,haryana,10.97991252,52.04227359,0,4400.27
chana,high,kharif,up,16.06264081,182.4459244,1,5649.84
tomato,low,rabi,maharashtra,97.58137687,123.2540978,1,2676.27
cotton,high,rabi,maharashtra,77.22923584,173.3528005,0,5827.87
wheat,high,kharif,punjab,62.69301362,93.85798219,0,2327.54
onion,high,rabi,haryana,46.5604552,180.7534523,0,2252.4
rice,medium,rabi,rajasthan,77.74388616,105.3537815,0,2083.48
onion,low,kharif,up,15.66525828,130.7659928,0,1259.53
rice,high,zaid,karnataka,93.69793259,161.474188,0,2182.9
tomato,high,zaid,karnataka,21.06303528,88.43082276,0,2626.79
jowar,low,zaid,karnataka,76.92596371,83.22370889,0,2198.47
sugarcane,high,kharif,maharashtra,65.37482124,62.49766523,0,326.67
sugarcane,low,zaid,punjab,27.2844225,60.51843053,0,263.6
onion,medium,rabi,karnataka,34.43784273,140.60634,0,1720.79
tur,high,zaid,punjab,17.59453482,52.5761404,0,7538.25
tur,medium,kharif,karnataka,67.2264173,149.4016999,1,9345.08
rice,low,zaid,rajasthan,72.13460049,14.59366659,0,1831.44
chana,medium,rabi,mp,44.04535184,40.15334581,0,5302.28
tur,low,kharif,mp,68.18629428,13.03995334,0,6030.85
chana,high,rabi,mp,37.64464392,14.23105118,1,8879.36
chana,low,rabi,punjab,18.56573357,95.49761009,0,5138.93
soybean,medium,zaid,maharashtra,13.98099974,91.07282691,0,3922.68
cotton,medium,zaid,karnataka,67.76882309,80.92117659,0,5335.36
tur,medium,zaid,maharashtra,51.80100865,48.48376278,0,5021.1
rice,high,kharif,up,63.03772465,145.5186687,0,3082.57
wheat,high,kharif,karnataka,49.98464114,169.8264496,1,2289.75
tur,low,kharif,haryana,30.82134906,3.714143753,1,9115.44
sugarcane,low,rabi,haryana,67.05184412,48.96791016,0,300.47
chana,high,kharif,haryana,96.23578782,144.5802015,0,5272.01
soybean,high,rabi,rajasthan,68.41192513,179.448665,1,5117.61
tomato,low,rabi,mp,54.64613715,18.24896826,0,2118.05
chana,low,rabi,rajasthan,63.46607404,94.59619627,0,4211.98
wheat,low,rabi,up,65.11926626,90.3483507,1,2086.1
rice,low,rabi,up,37.13076158,54.74198343,0,2025.96
cotton,medium,rabi,karnataka,13.84646112,150.0122648,0,5013.9
rice,medium,rabi,maharashtra,92.68812069,158.6016318,1,3006.31
onion,medium,kharif,rajasthan,87.46503227,16.8003429,0,1551.88
wheat,low,rabi,up,82.48566537,8.394545249,0,1869.13
jowar,medium,kharif,mp,61.546078,155.8187887,0,2721.23
jowar,high,rabi,punjab,60.76894504,160.0821725,0,4220.5
onion,low,kharif,mp,67.05411588,198.2863383,0,1010.56
sugarcane,medium,kharif,rajasthan,6.87448485,131.5136612,1,320.42
tomato,medium,rabi,up,78.46868881,108.8364308,0,2099.51
chana,high,zaid,rajasthan,99.79359831,51.71684431,0,5078.54
jowar,medium,rabi,maharashtra,95.39014665,10.70893018,0,3440.95
rice,low,zaid,maharashtra,19.89013965,110.5683592,0,1963.28
wheat,medium,kharif,mp,24.98875003,82.81356515,0,1753.56
soybean,medium,kharif,mp,58.41623607,17.8006356,0,4276.81
tur,medium,kharif,rajasthan,78.27153701,57.36252495,0,7106.56
tur,medium,rabi,punjab,83.12271911,195.0137845,1,7350.07
chana,medium,zaid,punjab,53.60472234,40.25007291,0,5439.3
tur,low,zaid,haryana,78.83208425,75.38999434,0,5223.85
chana,high,zaid,up,86.90284052,0.428183869,0,5607.98
sugarcane,medium,rabi,mp,97.08940672,110.9863289,0,257.31
cotton,medium,kharif,haryana,25.0571895,159.0923842,0,7004.43
jowar,medium,rabi,up,89.45090307,38.83053932,0,3565.02
onion,low,zaid,maharashtra,81.12494005,94.10758696,1,1830.69
cotton,low,rabi,maharashtra,96.95566474,121.7368441,0,4286.41
rice,high,kharif,up,61.40767905,30.79482595,0,3717.81
wheat,low,kharif,mp,9.14108893,83.65281618,0,1398.48
tomato,high,kharif,rajasthan,21.32189578,58.58114934,0,2023.45
onion,medium,rabi,mp,16.12229274,16.5854305,0,1993.97
rice,medium,kharif,up,50.57275571,91.18923715,0,2978.97
tomato,high,kharif,punjab,16.24761621,53.03124594,0,2479.63
tur,high,rabi,rajasthan,73.16131144,190.4982601,0,5978.51
jowar,medium,kharif,haryana,15.3404299,116.3060949,0,3275.39
soybean,medium,rabi,maharashtra,2.663920702,104.0425378,0,4037.27
chana,low,zaid,up,52.87972932,114.4199634,1,4762.7
cotton,medium,zaid,rajasthan,44.10817676,58.92978061,0,4711.67
sugarcane,low,zaid,maharashtra,69.77250123,153.8970775,0,186.63
chana,medium,kharif,mp,63.13436752,64.36932704,0,3706.57
sugarcane,low,zaid,rajasthan,31.07690545,101.8965476,0,198.8
onion,high,kharif,maharashtra,22.30684388,13.18577787,0,1714.71
tur,low,rabi,rajasthan,51.77537765,142.6062913,0,4003.51
jowar,low,zaid,haryana,44.80664005,129.3893417,0,2362.95
tomato,low,kharif,mp,53.88479929,135.7806042,1,1750.81
rice,high,zaid,rajasthan,8.029671242,178.4224031,0,2171.54
tomato,high,kharif,mp,30.93597701,159.141337,0,1618.62
rice,low,zaid,haryana,82.13227395,165.0603125,0,1767.24
tur,low,kharif,up,66.21982565,124.6265842,0,5372.95
onion,high,kharif,mp,47.33055124,25.45850662,0,1629.54
onion,high,kharif,punjab,2.982329917,113.9965638,0,1749.79
jowar,high,kharif,rajasthan,5.611414267,141.0226293,1,3917.29
tomato,medium,kharif,rajasthan,46.52525701,38.39839005,0,1634.47
chana,medium,kharif,mp,19.18910569,75.76949297,1,4760.74
sugarcane,low,rabi,punjab,16.94357528,64.20430525,0,320.25
tomato,high,rabi,up,64.32209534,99.11113808,0,2483.8
sugarcane,medium,kharif,mp,56.81653572,42.12634445,1,351.23
rice,high,kharif,up,65.22594679,174.2374093,0,3217.65
cotton,high,rabi,haryana,59.81802518,160.2016486,0,5688.23
sugarcane,medium,rabi,up,36.40641441,58.14877318,0,324.64
onion,medium,rabi,rajasthan,52.99501782,41.66538937,0,1893.29
soybean,low,kharif,mp,95.98451998,88.78899207,0,3794.91
wheat,medium,rabi,maharashtra,48.04457423,189.0235015,0,1713.81
tur,high,rabi,punjab,98.38061057,78.48896971,0,7587.17
tur,high,rabi,karnataka,93.52124918,86.42343512,0,6646.68
jowar,medium,kharif,punjab,5.748788299,176.4096372,0,3238.96
tur,high,kharif,rajasthan,70.75401718,19.83890602,1,9941.39
wheat,high,zaid,karnataka,44.2753031,141.0567248,0,2014.85
tomato,low,rabi,up,35.9348577,28.61213644,1,2450.58
rice,medium,rabi,haryana,80.07004972,48.6603856,0,2589.55
rice,high,kharif,karnataka,87.9732037,14.29027612,0,3790.33
tur,medium,kharif,up,17.40915252,196.4089246,0,6268.28
onion,medium,kharif,up,66.55640269,23.236155,0,1517.71
tomato,medium,kharif,maharashtra,97.27893373,7.511213948,0,1804.41
rice,medium,kharif,maharashtra,10.39220055,199.3697776,0,2759.14
chana,low,zaid,maharashtra,63.76607597,72.83056382,1,5040.79
rice,low,rabi,up,48.72725836,156.6442914,0,1865.73
sugarcane,low,kharif,haryana,65.99068024,3.691445108,0,269.4
soybean,low,kharif,punjab,61.0131602,111.5529518,0,3928.69
jowar,low,rabi,rajasthan,50.36471714,9.011916384,0,2911
tur,low,rabi,up,26.7912271,129.1580716,0,5106.33
rice,high,rabi,rajasthan,77.37156891,0.436818901,1,3488.75
sugarcane,low,kharif,rajasthan,95.94535569,100.4805587,1,289.3
tur,medium,kharif,punjab,22.77912156,1.762966659,0,8697.85
tur,low,rabi,up,67.49493966,39.23612139,0,4914.06
soybean,low,kharif,punjab,41.67011698,105.1372112,1,5631.76
onion,medium,zaid,mp,17.43345161,60.19045528,0,1628.14
jowar,low,zaid,up,83.48773623,141.1239608,0,2147.05
soybean,medium,kharif,mp,6.466545048,190.9275027,0,3923.88
tomato,low,rabi,up,19.24069797,21.28951777,1,2520.34
cotton,low,rabi,punjab,51.1624289,193.2818592,0,4743.36
soybean,high,kharif,maharashtra,80.10826853,104.5394529,0,4601.51
onion,high,kharif,punjab,93.84489349,10.72567807,0,2112.39
soybean,high,rabi,haryana,56.12304005,141.745716,0,4863.95
tomato,medium,rabi,mp,11.70644829,101.3002402,0,2387.73
cotton,medium,rabi,rajasthan,84.75433892,94.43956772,0,5113.04
onion,medium,kharif,haryana,31.10689073,89.94508212,0,1552.94
sugarcane,low,zaid,punjab,8.997142174,77.45823474,0,257.89
cotton,high,rabi,punjab,73.42918649,51.37956121,0,7267.34
cotton,medium,rabi,maharashtra,7.550703451,43.1876408,0,5138.7
chana,high,rabi,punjab,79.19694263,131.2479786,0,6573.28
onion,low,rabi,haryana,23.7700448,1.144186308,0,1899.54
rice,high,kharif,punjab,50.02198763,121.8445326,0,3901.73
rice,high,rabi,mp,22.26061292,166.8947487,0,2484.24
cotton,low,zaid,up,21.68000038,155.0292155,0,3603.74
soybean,medium,kharif,mp,3.007717403,124.4630713,0,3930.53
rice,high,rabi,punjab,68.33569613,11.62675821,1,4269.19
tur,low,zaid,up,86.01637466,80.71407849,0,4476.64
sugarcane,medium,kharif,haryana,52.8435676,97.07447424,0,331.28
jowar,medium,kharif,rajasthan,66.09192877,38.92385086,0,3236.22
cotton,low,kharif,punjab,93.81507269,147.331347,0,5867.97
tomato,medium,rabi,haryana,87.9910608,71.37773246,0,2480.75
sugarcane,high,zaid,punjab,87.13546412,135.6786293,0,333.48
tur,high,rabi,maharashtra,83.73356613,151.0161324,0,6329.61
onion,medium,zaid,up,91.83427889,109.3044916,0,1409.74
jowar,high,zaid,up,67.91329698,198.7270897,0,2383.66
tomato,medium,rabi,karnataka,47.16399601,172.1303775,0,1946.45
jowar,low,zaid,karnataka,70.57550484,8.401153484,1,3010.59
soybean,low,kharif,mp,15.78907013,93.83320971,0,3245.4
wheat,high,zaid,haryana,42.38182771,17.12584615,0,2281.29
sugarcane,high,kharif,up,88.82970014,51.84509743,0,353.36
onion,low,rabi,mp,49.54544548,154.5488289,0,1543.72
wheat,low,kharif,karnataka,59.95242166,89.8686105,0,1452.31
rice,low,zaid,karnataka,9.808578051,172.249877,0,1503.09
rice,medium,rabi,haryana,34.13960965,101.8577981,0,2551.41
sugarcane,high,kharif,punjab,44.92781164,159.0174921,0,341.12
onion,medium,rabi,up,7.056003761,31.18378718,0,2019.18
onion,medium,rabi,up,56.44039493,90.07801528,0,2065.54
tur,low,kharif,rajasthan,21.92861827,107.3257809,1,7222.24
soybean,medium,zaid,karnataka,99.29347993,14.38927185,0,3835.64
tomato,high,zaid,haryana,79.14401475,106.4661205,0,2741.34
jowar,low,zaid,haryana,42.91909793,34.48821586,0,2509.45
soybean,low,zaid,mp,37.73540875,126.8455998,0,3013.99
tomato,low,rabi,mp,45.3462993,170.2564424,0,1640.41
cotton,medium,kharif,rajasthan,56.75661115,32.44591422,0,6675.68
chana,medium,zaid,punjab,13.03352531,23.28057023,0,4819.65
onion,low,kharif,maharashtra,35.32924712,172.4808705,1,1369.59
sugarcane,high,zaid,punjab,24.71989341,124.2769216,0,347.27
rice,low,rabi,mp,25.96732098,64.95012179,0,2135.85
chana,medium,kharif,rajasthan,7.106349329,41.74917648,0,3700.11
wheat,high,zaid,mp,69.65322369,188.0802745,0,1728.08
tomato,low,rabi,karnataka,33.21509127,39.8880674,0,2072.31
jowar,high,zaid,rajasthan,91.97137367,137.1406103,0,2711.49
sugarcane,low,rabi,mp,27.25290664,167.0491095,0,220.71
rice,low,rabi,rajasthan,76.37747785,197.5950642,0,1648.23
chana,low,rabi,karnataka,91.24001749,199.5924132,0,3560.6
onion,low,zaid,haryana,25.62558336,86.4454151,0,1466.2
cotton,low,rabi,punjab,11.09144673,98.71455865,0,4691.01
jowar,low,zaid,rajasthan,27.43903308,88.02884131,0,2029
onion,low,zaid,haryana,19.48788218,102.0431868,0,1571.79
rice,high,kharif,up,50.69924982,117.6615539,0,3309.77
tomato,high,rabi,haryana,35.45896672,69.30017747,0,3318.49
tur,low,rabi,karnataka,33.52239638,190.4902526,0,4292.17
tur,low,kharif,up,82.28615008,109.1718802,0,5513.8
sugarcane,high,zaid,haryana,21.2422053,186.5363805,0,277.89
jowar,high,zaid,karnataka,86.81207122,87.25513113,0,2745.25
onion,medium,kharif,rajasthan,15.58907581,138.8453632,1,1751.2
jowar,medium,zaid,mp,34.8884212,88.07035478,0,2479.99
soybean,medium,rabi,up,85.46138634,50.80707969,0,4108.53
onion,low,kharif,maharashtra,35.41890141,23.28006357,0,1436.57
cotton,medium,rabi,punjab,94.55557252,197.5342254,0,5460.91
chana,high,rabi,punjab,15.11306946,167.6588234,0,6621.6
soybean,high,rabi,punjab,86.19957324,2.646255839,0,4935.45
rice,medium,zaid,karnataka,15.68643843,153.2243503,0,2125.42
wheat,medium,rabi,mp,73.2474911,32.9340525,0,2064.21
rice,high,zaid,up,91.77060806,170.1605203,0,2323.34
sugarcane,high,rabi,up,94.68458102,28.97973186,0,382.05
wheat,medium,rabi,mp,28.11331015,119.5257986,0,1809.37
onion,high,kharif,punjab,77.14949221,85.77087226,0,1950.88
cotton,high,kharif,maharashtra,56.2321771,50.77616922,0,7154.09
tomato,medium,kharif,haryana,43.87437601,183.5049454,0,1856.93
sugarcane,medium,kharif,punjab,32.02792312,76.11743898,0,337.28
wheat,low,rabi,mp,44.18874126,196.1686736,0,1549.7
jowar,high,rabi,haryana,45.06599244,126.8257622,0,4067.93
onion,low,rabi,maharashtra,97.08469897,84.91442037,0,1504.51
soybean,medium,rabi,karnataka,58.52951823,101.1966658,0,3403.59
sugarcane,medium,kharif,maharashtra,67.87010618,17.57326619,0,303.27
cotton,medium,rabi,up,70.7044812,52.0231966,1,6779.65
rice,low,zaid,maharashtra,59.34826089,136.8457422,0,1728.34
sugarcane,low,zaid,haryana,46.97588773,163.4996513,0,226.93
rice,medium,rabi,up,12.59361592,59.8693553,1,3270.74
chana,high,rabi,karnataka,42.04738618,3.540889015,1,8029.75
onion,high,rabi,haryana,43.64535468,129.6231689,0,2252.78
rice,low,zaid,maharashtra,24.53217727,16.23755741,0,1925.02
jowar,high,rabi,haryana,14.20652428,137.2744466,0,4114.92
jowar,high,rabi,maharashtra,43.87453416,140.5931327,0,3490.68
onion,medium,rabi,mp,12.40122728,83.56231658,0,1708.32
chana,high,zaid,punjab,34.99962821,80.18054452,0,5673.16
soybean,low,zaid,maharashtra,42.15465425,157.3913621,0,2927.96
cotton,low,kharif,rajasthan,46.40188309,139.3986468,1,5861.25
sugarcane,high,kharif,rajasthan,84.21305211,176.6736596,0,256.14
onion,high,zaid,karnataka,60.22553823,170.9640106,0,1691.48
cotton,high,zaid,mp,80.19917558,187.1593682,0,5100.47
rice,medium,rabi,punjab,75.89129021,22.11583741,0,3024.56
wheat,low,kharif,mp,12.82066357,156.6197353,0,1297.27
jowar,medium,zaid,mp,74.61535125,67.8148297,0,2293.06
jowar,high,rabi,mp,42.96607545,101.842317,1,4497.86
wheat,high,zaid,karnataka,84.35523975,92.76686859,0,1961.75
soybean,medium,zaid,haryana,49.54469366,63.37711043,0,4110.35
jowar,high,kharif,rajasthan,81.02810433,52.68072239,0,3364.55
soybean,medium,kharif,karnataka,44.92091901,17.40671302,0,4993.81
cotton,medium,rabi,haryana,91.82515943,135.967352,0,4977.56
jowar,high,zaid,karnataka,74.24671415,102.0138378,0,2752.38
sugarcane,high,rabi,haryana,90.07620192,67.231933,0,420.21
sugarcane,high,kharif,punjab,13.94273921,43.01429429,0,375.65
chana,low,zaid,up,80.7580556,75.5090846,0,3496.99
tomato,high,zaid,rajasthan,39.18595456,180.7118607,0,1884.79
tur,high,kharif,karnataka,32.81562562,7.497591374,1,10659.31
chana,low,zaid,maharashtra,7.454087416,9.984497133,0,3600.67
onion,medium,rabi,mp,45.55282269,116.7508378,0,1648.83
chana,high,kharif,maharashtra,3.226740634,171.2886089,0,4594.84
jowar,low,rabi,rajasthan,50.95960133,177.1047678,1,2616
onion,high,kharif,mp,68.15764889,57.23724934,0,1682.65
rice,low,rabi,punjab,6.382251666,33.70411843,0,2670.21
soybean,high,kharif,maharashtra,22.36172465,8.718984359,0,5757.23
wheat,high,zaid,haryana,3.819897244,176.8294426,0,2201.14
rice,medium,kharif,rajasthan,31.64736587,123.3768144,0,2450.58
rice,medium,kharif,karnataka,50.75043304,54.23555714,1,3891.06
jowar,low,rabi,karnataka,45.244663,146.8008701,0,2374.93
chana,medium,rabi,karnataka,34.15083815,92.85328406,1,7345.35
